bairro,classificacao_grupo,classificacao_cnae,quantidade,Total_de_pessoas_2022,densidade_por_10k
     BARRA DA TIJUCA,Ultraprocessado,Restaurantes / Lanchonetes,2,142263.0,0.14
 BENFICA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,1,21388.0,0.47
 DEL CASTILHO,Ultraprocessado,Restaurantes / Lanchonetes,1,20597.0,0.49
ABOLICAO,In natura,Açougues / Padarias,9,9196.0,9.79
ABOLICAO,In natura,Hortifrutigranjeiros,3,9196.0,3.26
ABOLICAO,Misto,Hipermercados,6,9196.0,6.52
ABOLICAO,Misto,Mercearias,6,9196.0,6.52
ABOLICAO,Misto,Supermercados,1,9196.0,1.09
ABOLICAO,Ultraprocessado,Cantinas / Alimentação preparada,56,9196.0,60.9
ABOLICAO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,13,9196.0,14.14
ABOLICAO,Ultraprocessado,Restaurantes / Lanchonetes,50,9196.0,54.37
ABOLICAO,Ultraprocessado,Serviços ambulantes,12,9196.0,13.05
ACARI,In natura,Açougues / Padarias,23,29673.0,7.75
ACARI,In natura,Hortifrutigranjeiros,17,29673.0,5.73
ACARI,In natura,Peixarias,8,29673.0,2.7
ACARI,Misto,Hipermercados,7,29673.0,2.36
ACARI,Misto,Mercearias,42,29673.0,14.15
ACARI,Ultraprocessado,Cantinas / Alimentação preparada,64,29673.0,21.57
ACARI,Ultraprocessado,Lojas de conveniência / Varejo alimentar,14,29673.0,4.72
ACARI,Ultraprocessado,Restaurantes / Lanchonetes,68,29673.0,22.92
ACARI,Ultraprocessado,Serviços ambulantes,38,29673.0,12.81
AGUA SANTA,In natura,Açougues / Padarias,3,6419.0,4.67
AGUA SANTA,In natura,Hortifrutigranjeiros,1,6419.0,1.56
AGUA SANTA,Misto,Hipermercados,1,6419.0,1.56
AGUA SANTA,Misto,Mercearias,9,6419.0,14.02
AGUA SANTA,Misto,Supermercados,2,6419.0,3.12
AGUA SANTA,Ultraprocessado,Cantinas / Alimentação preparada,25,6419.0,38.95
AGUA SANTA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,3,6419.0,4.67
AGUA SANTA,Ultraprocessado,Restaurantes / Lanchonetes,18,6419.0,28.04
AGUA SANTA,Ultraprocessado,Serviços ambulantes,6,6419.0,9.35
ALTO DA BOA VISTA,In natura,Açougues / Padarias,7,9831.0,7.12
ALTO DA BOA VISTA,In natura,Hortifrutigranjeiros,7,9831.0,7.12
ALTO DA BOA VISTA,In natura,Peixarias,1,9831.0,1.02
ALTO DA BOA VISTA,Misto,Hipermercados,2,9831.0,2.03
ALTO DA BOA VISTA,Misto,Mercearias,6,9831.0,6.1
ALTO DA BOA VISTA,Misto,Supermercados,1,9831.0,1.02
ALTO DA BOA VISTA,Ultraprocessado,Cantinas / Alimentação preparada,58,9831.0,59.0
ALTO DA BOA VISTA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,8,9831.0,8.14
ALTO DA BOA VISTA,Ultraprocessado,Restaurantes / Lanchonetes,38,9831.0,38.65
ALTO DA BOA VISTA,Ultraprocessado,Serviços ambulantes,13,9831.0,13.22
ANCHIETA,In natura,Açougues / Padarias,53,52095.0,10.17
ANCHIETA,In natura,Hortifrutigranjeiros,29,52095.0,5.57
ANCHIETA,In natura,Peixarias,11,52095.0,2.11
ANCHIETA,Misto,Hipermercados,9,52095.0,1.73
ANCHIETA,Misto,Mercearias,74,52095.0,14.2
ANCHIETA,Misto,Supermercados,4,52095.0,0.77
ANCHIETA,Ultraprocessado,Cantinas / Alimentação preparada,253,52095.0,48.57
ANCHIETA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,33,52095.0,6.33
ANCHIETA,Ultraprocessado,Restaurantes / Lanchonetes,268,52095.0,51.44
ANCHIETA,Ultraprocessado,Serviços ambulantes,77,52095.0,14.78
ANDARAI,In natura,Açougues / Padarias,31,34576.0,8.97
ANDARAI,In natura,Hortifrutigranjeiros,10,34576.0,2.89
ANDARAI,In natura,Peixarias,5,34576.0,1.45
ANDARAI,Misto,Hipermercados,10,34576.0,2.89
ANDARAI,Misto,Mercearias,23,34576.0,6.65
ANDARAI,Misto,Supermercados,1,34576.0,0.29
ANDARAI,Ultraprocessado,Cantinas / Alimentação preparada,130,34576.0,37.6
ANDARAI,Ultraprocessado,Lojas de conveniência / Varejo alimentar,37,34576.0,10.7
ANDARAI,Ultraprocessado,Restaurantes / Lanchonetes,187,34576.0,54.08
ANDARAI,Ultraprocessado,Serviços ambulantes,33,34576.0,9.54
ANIL,In natura,Açougues / Padarias,66,31895.0,20.69
ANIL,In natura,Hortifrutigranjeiros,35,31895.0,10.97
ANIL,In natura,Peixarias,18,31895.0,5.64
ANIL,Misto,Hipermercados,31,31895.0,9.72
ANIL,Misto,Mercearias,87,31895.0,27.28
ANIL,Misto,Supermercados,3,31895.0,0.94
ANIL,Ultraprocessado,Cantinas / Alimentação preparada,266,31895.0,83.4
ANIL,Ultraprocessado,Lojas de conveniência / Varejo alimentar,61,31895.0,19.13
ANIL,Ultraprocessado,Restaurantes / Lanchonetes,362,31895.0,113.5
ANIL,Ultraprocessado,Serviços ambulantes,71,31895.0,22.26
BANCARIOS,In natura,Açougues / Padarias,10,11062.0,9.04
BANCARIOS,In natura,Peixarias,12,11062.0,10.85
BANCARIOS,Misto,Hipermercados,3,11062.0,2.71
BANCARIOS,Misto,Mercearias,16,11062.0,14.46
BANCARIOS,Ultraprocessado,Cantinas / Alimentação preparada,71,11062.0,64.18
BANCARIOS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,8,11062.0,7.23
BANCARIOS,Ultraprocessado,Restaurantes / Lanchonetes,66,11062.0,59.66
BANCARIOS,Ultraprocessado,Serviços ambulantes,9,11062.0,8.14
BANGU,In natura,Açougues / Padarias,234,211912.0,11.04
BANGU,In natura,Hortifrutigranjeiros,150,211912.0,7.08
BANGU,In natura,Peixarias,65,211912.0,3.07
BANGU,Misto,Hipermercados,82,211912.0,3.87
BANGU,Misto,Mercearias,315,211912.0,14.86
BANGU,Misto,Supermercados,11,211912.0,0.52
BANGU,Ultraprocessado,Cantinas / Alimentação preparada,923,211912.0,43.56
BANGU,Ultraprocessado,Lojas de conveniência / Varejo alimentar,188,211912.0,8.87
BANGU,Ultraprocessado,Restaurantes / Lanchonetes,1133,211912.0,53.47
BANGU,Ultraprocessado,Serviços ambulantes,321,211912.0,15.15
BARRA  DA  TIJUCA,Misto,Hipermercados,1,142263.0,0.07
BARRA  DA  TIJUCA,Ultraprocessado,Cantinas / Alimentação preparada,2,142263.0,0.14
BARRA  DA TIJUCA,Misto,Supermercados,1,142263.0,0.07
BARRA  DA TIJUCA,Ultraprocessado,Restaurantes / Lanchonetes,3,142263.0,0.21
BARRA DA TIJUCA,In natura,Açougues / Padarias,227,142263.0,15.96
BARRA DA TIJUCA,In natura,Hortifrutigranjeiros,32,142263.0,2.25
BARRA DA TIJUCA,In natura,Peixarias,44,142263.0,3.09
BARRA DA TIJUCA,Misto,Hipermercados,75,142263.0,5.27
BARRA DA TIJUCA,Misto,Mercearias,127,142263.0,8.93
BARRA DA TIJUCA,Misto,Supermercados,22,142263.0,1.55
BARRA DA TIJUCA,Ultraprocessado,Cantinas / Alimentação preparada,700,142263.0,49.2
BARRA DA TIJUCA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,333,142263.0,23.41
BARRA DA TIJUCA,Ultraprocessado,Restaurantes / Lanchonetes,1973,142263.0,138.69
BARRA DA TIJUCA,Ultraprocessado,Serviços ambulantes,121,142263.0,8.51
BARRA DE GUARATIBA,In natura,Açougues / Padarias,2,4755.0,4.21
BARRA DE GUARATIBA,In natura,Hortifrutigranjeiros,2,4755.0,4.21
BARRA DE GUARATIBA,In natura,Peixarias,1,4755.0,2.1
BARRA DE GUARATIBA,Misto,Hipermercados,1,4755.0,2.1
BARRA DE GUARATIBA,Misto,Mercearias,11,4755.0,23.13
BARRA DE GUARATIBA,Ultraprocessado,Cantinas / Alimentação preparada,27,4755.0,56.78
BARRA DE GUARATIBA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,7,4755.0,14.72
BARRA DE GUARATIBA,Ultraprocessado,Restaurantes / Lanchonetes,55,4755.0,115.67
BARRA DE GUARATIBA,Ultraprocessado,Serviços ambulantes,7,4755.0,14.72
BARRA OLIMPICA,In natura,Açougues / Padarias,2,56547.0,0.35
BARRA OLIMPICA,Misto,Hipermercados,3,56547.0,0.53
BARRA OLIMPICA,Misto,Mercearias,6,56547.0,1.06
BARRA OLIMPICA,Ultraprocessado,Cantinas / Alimentação preparada,12,56547.0,2.12
BARRA OLIMPICA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,2,56547.0,0.35
BARRA OLIMPICA,Ultraprocessado,Restaurantes / Lanchonetes,18,56547.0,3.18
BARRA OLIMPICA,Ultraprocessado,Serviços ambulantes,6,56547.0,1.06
BARROS FILHO,In natura,Açougues / Padarias,16,20444.0,7.83
BARROS FILHO,In natura,Hortifrutigranjeiros,8,20444.0,3.91
BARROS FILHO,In natura,Peixarias,4,20444.0,1.96
BARROS FILHO,Misto,Hipermercados,1,20444.0,0.49
BARROS FILHO,Misto,Mercearias,24,20444.0,11.74
BARROS FILHO,Misto,Supermercados,1,20444.0,0.49
BARROS FILHO,Ultraprocessado,Cantinas / Alimentação preparada,55,20444.0,26.9
BARROS FILHO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,4,20444.0,1.96
BARROS FILHO,Ultraprocessado,Restaurantes / Lanchonetes,47,20444.0,22.99
BARROS FILHO,Ultraprocessado,Serviços ambulantes,21,20444.0,10.27
BENFICA,In natura,Açougues / Padarias,54,21388.0,25.25
BENFICA,In natura,Hortifrutigranjeiros,62,21388.0,28.99
BENFICA,In natura,Peixarias,15,21388.0,7.01
BENFICA,Misto,Hipermercados,9,21388.0,4.21
BENFICA,Misto,Mercearias,63,21388.0,29.46
BENFICA,Misto,Supermercados,4,21388.0,1.87
BENFICA,Ultraprocessado,Cantinas / Alimentação preparada,158,21388.0,73.87
BENFICA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,51,21388.0,23.85
BENFICA,Ultraprocessado,Restaurantes / Lanchonetes,275,21388.0,128.58
BENFICA,Ultraprocessado,Serviços ambulantes,46,21388.0,21.51
BENTO RIBEIRO,In natura,Açougues / Padarias,29,37306.0,7.77
BENTO RIBEIRO,In natura,Hortifrutigranjeiros,18,37306.0,4.82
BENTO RIBEIRO,In natura,Peixarias,11,37306.0,2.95
BENTO RIBEIRO,Misto,Hipermercados,10,37306.0,2.68
BENTO RIBEIRO,Misto,Mercearias,58,37306.0,15.55
BENTO RIBEIRO,Misto,Supermercados,5,37306.0,1.34
BENTO RIBEIRO,Ultraprocessado,Cantinas / Alimentação preparada,231,37306.0,61.92
BENTO RIBEIRO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,41,37306.0,10.99
BENTO RIBEIRO,Ultraprocessado,Restaurantes / Lanchonetes,209,37306.0,56.02
BENTO RIBEIRO,Ultraprocessado,Serviços ambulantes,61,37306.0,16.35
BONSUCESSO,In natura,Açougues / Padarias,84,16872.0,49.79
BONSUCESSO,In natura,Hortifrutigranjeiros,49,16872.0,29.04
BONSUCESSO,In natura,Peixarias,18,16872.0,10.67
BONSUCESSO,Misto,Hipermercados,35,16872.0,20.74
BONSUCESSO,Misto,Mercearias,92,16872.0,54.53
BONSUCESSO,Misto,Supermercados,9,16872.0,5.33
BONSUCESSO,Ultraprocessado,Cantinas / Alimentação preparada,253,16872.0,149.95
BONSUCESSO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,70,16872.0,41.49
BONSUCESSO,Ultraprocessado,Restaurantes / Lanchonetes,497,16872.0,294.57
BONSUCESSO,Ultraprocessado,Serviços ambulantes,97,16872.0,57.49
BOTAFOGO,In natura,Açougues / Padarias,99,77018.0,12.85
BOTAFOGO,In natura,Hortifrutigranjeiros,21,77018.0,2.73
BOTAFOGO,In natura,Peixarias,8,77018.0,1.04
BOTAFOGO,Misto,Hipermercados,24,77018.0,3.12
BOTAFOGO,Misto,Mercearias,46,77018.0,5.97
BOTAFOGO,Misto,Supermercados,12,77018.0,1.56
BOTAFOGO,Ultraprocessado,Cantinas / Alimentação preparada,464,77018.0,60.25
BOTAFOGO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,122,77018.0,15.84
BOTAFOGO,Ultraprocessado,Restaurantes / Lanchonetes,921,77018.0,119.58
BOTAFOGO,Ultraprocessado,Serviços ambulantes,69,77018.0,8.96
BRAS DE PINA,In natura,Açougues / Padarias,8,45048.0,1.78
BRAS DE PINA,In natura,Hortifrutigranjeiros,1,45048.0,0.22
BRAS DE PINA,In natura,Peixarias,2,45048.0,0.44
BRAS DE PINA,Misto,Hipermercados,1,45048.0,0.22
BRAS DE PINA,Misto,Mercearias,4,45048.0,0.89
BRAS DE PINA,Ultraprocessado,Cantinas / Alimentação preparada,33,45048.0,7.33
BRAS DE PINA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,9,45048.0,2.0
BRAS DE PINA,Ultraprocessado,Restaurantes / Lanchonetes,38,45048.0,8.44
BRAS DE PINA,Ultraprocessado,Serviços ambulantes,15,45048.0,3.33
CACHAMBI,In natura,Açougues / Padarias,50,38673.0,12.93
CACHAMBI,In natura,Hortifrutigranjeiros,16,38673.0,4.14
CACHAMBI,In natura,Peixarias,3,38673.0,0.78
CACHAMBI,Misto,Hipermercados,16,38673.0,4.14
CACHAMBI,Misto,Mercearias,36,38673.0,9.31
CACHAMBI,Misto,Supermercados,8,38673.0,2.07
CACHAMBI,Ultraprocessado,Cantinas / Alimentação preparada,201,38673.0,51.97
CACHAMBI,Ultraprocessado,Lojas de conveniência / Varejo alimentar,43,38673.0,11.12
CACHAMBI,Ultraprocessado,Restaurantes / Lanchonetes,351,38673.0,90.76
CACHAMBI,Ultraprocessado,Serviços ambulantes,45,38673.0,11.64
CACUIA,In natura,Açougues / Padarias,10,10392.0,9.62
CACUIA,In natura,Hortifrutigranjeiros,8,10392.0,7.7
CACUIA,In natura,Peixarias,5,10392.0,4.81
CACUIA,Misto,Hipermercados,7,10392.0,6.74
CACUIA,Misto,Mercearias,12,10392.0,11.55
CACUIA,Ultraprocessado,Cantinas / Alimentação preparada,79,10392.0,76.02
CACUIA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,18,10392.0,17.32
CACUIA,Ultraprocessado,Restaurantes / Lanchonetes,97,10392.0,93.34
CACUIA,Ultraprocessado,Serviços ambulantes,21,10392.0,20.21
CAJU,In natura,Açougues / Padarias,25,24116.0,10.37
CAJU,In natura,Hortifrutigranjeiros,9,24116.0,3.73
CAJU,In natura,Peixarias,7,24116.0,2.9
CAJU,Misto,Hipermercados,2,24116.0,0.83
CAJU,Misto,Mercearias,33,24116.0,13.68
CAJU,Misto,Supermercados,1,24116.0,0.41
CAJU,Ultraprocessado,Cantinas / Alimentação preparada,53,24116.0,21.98
CAJU,Ultraprocessado,Lojas de conveniência / Varejo alimentar,13,24116.0,5.39
CAJU,Ultraprocessado,Restaurantes / Lanchonetes,112,24116.0,46.44
CAJU,Ultraprocessado,Serviços ambulantes,26,24116.0,10.78
CAMORIM,In natura,Açougues / Padarias,8,1383.0,57.85
CAMORIM,In natura,Hortifrutigranjeiros,4,1383.0,28.92
CAMORIM,In natura,Peixarias,1,1383.0,7.23
CAMORIM,Misto,Hipermercados,3,1383.0,21.69
CAMORIM,Misto,Mercearias,20,1383.0,144.61
CAMORIM,Ultraprocessado,Cantinas / Alimentação preparada,50,1383.0,361.53
CAMORIM,Ultraprocessado,Lojas de conveniência / Varejo alimentar,9,1383.0,65.08
CAMORIM,Ultraprocessado,Restaurantes / Lanchonetes,46,1383.0,332.61
CAMORIM,Ultraprocessado,Serviços ambulantes,12,1383.0,86.77
CAMPINHO,In natura,Açougues / Padarias,13,8579.0,15.15
CAMPINHO,In natura,Hortifrutigranjeiros,8,8579.0,9.33
CAMPINHO,In natura,Peixarias,5,8579.0,5.83
CAMPINHO,Misto,Hipermercados,2,8579.0,2.33
CAMPINHO,Misto,Mercearias,12,8579.0,13.99
CAMPINHO,Misto,Supermercados,1,8579.0,1.17
CAMPINHO,Ultraprocessado,Cantinas / Alimentação preparada,48,8579.0,55.95
CAMPINHO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,15,8579.0,17.48
CAMPINHO,Ultraprocessado,Restaurantes / Lanchonetes,54,8579.0,62.94
CAMPINHO,Ultraprocessado,Serviços ambulantes,8,8579.0,9.33
CAMPO DOS AFONSOS,In natura,Açougues / Padarias,4,2106.0,18.99
CAMPO DOS AFONSOS,In natura,Peixarias,1,2106.0,4.75
CAMPO DOS AFONSOS,Misto,Hipermercados,1,2106.0,4.75
CAMPO DOS AFONSOS,Misto,Mercearias,2,2106.0,9.5
CAMPO DOS AFONSOS,Ultraprocessado,Cantinas / Alimentação preparada,10,2106.0,47.48
CAMPO DOS AFONSOS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,2,2106.0,9.5
CAMPO DOS AFONSOS,Ultraprocessado,Restaurantes / Lanchonetes,18,2106.0,85.47
CAMPO DOS AFONSOS,Ultraprocessado,Serviços ambulantes,1,2106.0,4.75
CAMPO GRANDE,In natura,Açougues / Padarias,395,352704.0,11.2
CAMPO GRANDE,In natura,Hortifrutigranjeiros,205,352704.0,5.81
CAMPO GRANDE,In natura,Peixarias,94,352704.0,2.67
CAMPO GRANDE,Misto,Hipermercados,178,352704.0,5.05
CAMPO GRANDE,Misto,Mercearias,507,352704.0,14.37
CAMPO GRANDE,Misto,Supermercados,30,352704.0,0.85
CAMPO GRANDE,Ultraprocessado,Cantinas / Alimentação preparada,1691,352704.0,47.94
CAMPO GRANDE,Ultraprocessado,Lojas de conveniência / Varejo alimentar,427,352704.0,12.11
CAMPO GRANDE,Ultraprocessado,Restaurantes / Lanchonetes,2315,352704.0,65.64
CAMPO GRANDE,Ultraprocessado,Serviços ambulantes,526,352704.0,14.91
CAMPO GRANDE',Misto,Mercearias,1,352704.0,0.03
CASCADURA,In natura,Açougues / Padarias,36,26895.0,13.39
CASCADURA,In natura,Hortifrutigranjeiros,15,26895.0,5.58
CASCADURA,In natura,Peixarias,11,26895.0,4.09
CASCADURA,Misto,Hipermercados,11,26895.0,4.09
CASCADURA,Misto,Mercearias,29,26895.0,10.78
CASCADURA,Misto,Supermercados,8,26895.0,2.97
CASCADURA,Ultraprocessado,Cantinas / Alimentação preparada,142,26895.0,52.8
CASCADURA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,26,26895.0,9.67
CASCADURA,Ultraprocessado,Restaurantes / Lanchonetes,155,26895.0,57.63
CASCADURA,Ultraprocessado,Serviços ambulantes,34,26895.0,12.64
CATETE,In natura,Açougues / Padarias,29,22295.0,13.01
CATETE,In natura,Hortifrutigranjeiros,16,22295.0,7.18
CATETE,In natura,Peixarias,2,22295.0,0.9
CATETE,Misto,Hipermercados,8,22295.0,3.59
CATETE,Misto,Mercearias,22,22295.0,9.87
CATETE,Misto,Supermercados,3,22295.0,1.35
CATETE,Ultraprocessado,Cantinas / Alimentação preparada,77,22295.0,34.54
CATETE,Ultraprocessado,Lojas de conveniência / Varejo alimentar,21,22295.0,9.42
CATETE,Ultraprocessado,Restaurantes / Lanchonetes,184,22295.0,82.53
CATETE,Ultraprocessado,Serviços ambulantes,31,22295.0,13.9
CATUMBI,In natura,Açougues / Padarias,14,12201.0,11.47
CATUMBI,In natura,Hortifrutigranjeiros,6,12201.0,4.92
CATUMBI,In natura,Peixarias,12,12201.0,9.84
CATUMBI,Misto,Hipermercados,2,12201.0,1.64
CATUMBI,Misto,Mercearias,26,12201.0,21.31
CATUMBI,Misto,Supermercados,1,12201.0,0.82
CATUMBI,Ultraprocessado,Cantinas / Alimentação preparada,83,12201.0,68.03
CATUMBI,Ultraprocessado,Lojas de conveniência / Varejo alimentar,9,12201.0,7.38
CATUMBI,Ultraprocessado,Restaurantes / Lanchonetes,99,12201.0,81.14
CATUMBI,Ultraprocessado,Serviços ambulantes,28,12201.0,22.95
CAVALCANTI,In natura,Açougues / Padarias,11,13799.0,7.97
CAVALCANTI,In natura,Hortifrutigranjeiros,10,13799.0,7.25
CAVALCANTI,In natura,Peixarias,2,13799.0,1.45
CAVALCANTI,Misto,Hipermercados,2,13799.0,1.45
CAVALCANTI,Misto,Mercearias,11,13799.0,7.97
CAVALCANTI,Misto,Supermercados,1,13799.0,0.72
CAVALCANTI,Ultraprocessado,Cantinas / Alimentação preparada,72,13799.0,52.18
CAVALCANTI,Ultraprocessado,Lojas de conveniência / Varejo alimentar,14,13799.0,10.15
CAVALCANTI,Ultraprocessado,Restaurantes / Lanchonetes,67,13799.0,48.55
CAVALCANTI,Ultraprocessado,Serviços ambulantes,21,13799.0,15.22
CENTRO,In natura,Açougues / Padarias,225,23642.0,95.17
CENTRO,In natura,Hortifrutigranjeiros,29,23642.0,12.27
CENTRO,In natura,Peixarias,11,23642.0,4.65
CENTRO,Misto,Hipermercados,258,23642.0,109.13
CENTRO,Misto,Mercearias,135,23642.0,57.1
CENTRO,Misto,Supermercados,12,23642.0,5.08
CENTRO,Ultraprocessado,Cantinas / Alimentação preparada,472,23642.0,199.64
CENTRO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,245,23642.0,103.63
CENTRO,Ultraprocessado,Restaurantes / Lanchonetes,1774,23642.0,750.36
CENTRO,Ultraprocessado,Serviços ambulantes,190,23642.0,80.37
CENTRO',Ultraprocessado,Restaurantes / Lanchonetes,1,23642.0,0.42
CIDADE DE DEUS,In natura,Açougues / Padarias,51,30576.0,16.68
CIDADE DE DEUS,In natura,Hortifrutigranjeiros,29,30576.0,9.48
CIDADE DE DEUS,In natura,Peixarias,59,30576.0,19.3
CIDADE DE DEUS,Misto,Hipermercados,14,30576.0,4.58
CIDADE DE DEUS,Misto,Mercearias,77,30576.0,25.18
CIDADE DE DEUS,Ultraprocessado,Cantinas / Alimentação preparada,187,30576.0,61.16
CIDADE DE DEUS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,31,30576.0,10.14
CIDADE DE DEUS,Ultraprocessado,Restaurantes / Lanchonetes,345,30576.0,112.83
CIDADE DE DEUS,Ultraprocessado,Serviços ambulantes,60,30576.0,19.62
CIDADE NOVA,In natura,Açougues / Padarias,12,4745.0,25.29
CIDADE NOVA,In natura,Hortifrutigranjeiros,1,4745.0,2.11
CIDADE NOVA,In natura,Peixarias,2,4745.0,4.21
